x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-7.11000E-06,+397.48306004E-03,+418.99987525E-03,+2.07218701E-03,-3.65657900E-03
-7.10000E-06,+390.30466996E-03,+412.77929986E-03,+2.46587738E-03,-3.43736747E-03
-7.09000E-06,+382.59873367E-03,+405.18858174E-03,+2.65435878E-03,-3.25472876E-03
-7.08000E-06,+381.64046670E-03,+403.34509094E-03,+2.64760173E-03,-3.00158949E-03
-7.07000E-06,+376.43947983E-03,+397.57344054E-03,+2.56206288E-03,-3.12396649E-03
-7.06000E-06,+370.55675714E-03,+390.35200854E-03,+2.16376831E-03,-3.52037581E-03
-7.05000E-06,+361.53921061E-03,+386.90311434E-03,+2.36365168E-03,-3.37950360E-03
-7.04000E-06,+354.25242424E-03,+382.96628606E-03,+2.24343883E-03,-3.29425270E-03
-7.03000E-06,+353.70640994E-03,+372.12601588E-03,+2.39368982E-03,-3.21985274E-03
-7.02000E-06,+348.79880163E-03,+370.14265767E-03,+2.66086332E-03,-2.94378517E-03
-7.01000E-06,+340.68735917E-03,+360.07344848E-03,+2.90695456E-03,-2.83442250E-03
-7.00000E-06,+333.26869567E-03,+354.83929444E-03,+2.77835646E-03,-2.47206078E-03
-6.99000E-06,+331.66261385E-03,+352.46301851E-03,+2.46311320E-03,-2.93728441E-03
-6.98000E-06,+324.37756122E-03,+347.73511588E-03,+2.50378593E-03,-3.02468589E-03
-6.97000E-06,+320.97193509E-03,+338.34670024E-03,+2.58254511E-03,-3.02532737E-03
-6.96000E-06,+313.56785759E-03,+340.03830055E-03,+2.85039552E-03,-2.64623960E-03
-6.95000E-06,+307.68456956E-03,+330.00180623E-03,+2.75075460E-03,-2.63869257E-03
-6.94000E-06,+303.56890247E-03,+318.93694165E-03,+3.01767256E-03,-2.60557667E-03
-6.93000E-06,+299.47641469E-03,+321.54512384E-03,+2.94405429E-03,-2.71976591E-03
-6.92000E-06,+291.35249686E-03,+313.25284500E-03,+2.75166368E-03,-2.84360528E-03
-6.91000E-06,+286.93821229E-03,+304.29164494E-03,+2.74180625E-03,-3.09828305E-03
-6.90000E-06,+277.18533484E-03,+297.06376796E-03,+2.66820004E-03,-3.18147759E-03
-6.89000E-06,+270.10539092E-03,+292.18401252E-03,+2.77063831E-03,-2.90869055E-03
-6.88000E-06,+260.52675411E-03,+282.41617216E-03,+3.07271571E-03,-2.71498456E-03
-6.87000E-06,+254.48754275E-03,+277.85964573E-03,+3.16550988E-03,-2.38321124E-03
-6.86000E-06,+245.01538005E-03,+262.45821325E-03,+3.04937961E-03,-2.36762796E-03
-6.85000E-06,+242.48830663E-03,+255.96660944E-03,+2.76731330E-03,-2.85331271E-03
-6.84000E-06,+234.57149507E-03,+252.44022470E-03,+2.81811106E-03,-2.93844224E-03
-6.83000E-06,+227.25229534E-03,+247.37691921E-03,+2.50040363E-03,-2.93459259E-03
-6.82000E-06,+219.17032642E-03,+240.33801964E-03,+2.80900668E-03,-3.20476771E-03
-6.81000E-06,+213.23023964E-03,+227.99422200E-03,+2.78612511E-03,-2.94965575E-03
-6.80000E-06,+205.29401775E-03,+218.59864527E-03,+3.02106767E-03,-2.58037943E-03
-6.79000E-06,+197.05846229E-03,+214.59710334E-03,+3.42954682E-03,-2.33644857E-03
-6.78000E-06,+188.44936173E-03,+203.91162579E-03,+2.99486486E-03,-2.41861567E-03
-6.77000E-06,+179.29835509E-03,+197.91496639E-03,+3.20657308E-03,-2.54243394E-03
-6.76000E-06,+175.73835092E-03,+192.52292915E-03,+3.04436835E-03,-2.59780123E-03
-6.75000E-06,+165.20050489E-03,+185.83597833E-03,+2.89096498E-03,-2.47352692E-03
-6.74000E-06,+161.39860663E-03,+176.61268236E-03,+3.06700041E-03,-2.53022692E-03
-6.73000E-06,+152.36888624E-03,+173.67478850E-03,+3.32667587E-03,-2.66000472E-03
-6.72000E-06,+144.40695980E-03,+166.65533694E-03,+3.40746202E-03,-2.17737965E-03
-6.71000E-06,+134.85832419E-03,+164.56622073E-03,+3.25858672E-03,-2.11685185E-03
-6.70000E-06,+127.00976913E-03,+157.39600938E-03,+3.05114726E-03,-2.45605385E-03
-6.69000E-06,+116.17447402E-03,+146.15682878E-03,+3.16738005E-03,-2.41119000E-03
-6.68000E-06,+113.86686918E-03,+140.92056410E-03,+3.08651551E-03,-2.33555381E-03
-6.67000E-06,+105.95420351E-03,+130.63591916E-03,+3.14667621E-03,-2.33193557E-03
-6.66000E-06,+98.56791568E-03,+122.58135083E-03,+3.27983329E-03,-2.10642455E-03
-6.65000E-06,+85.89440636E-03,+113.57571432E-03,+3.53674005E-03,-2.07809904E-03
-6.64000E-06,+78.57746803E-03,+103.61166009E-03,+3.73175312E-03,-1.91801701E-03
-6.63000E-06,+72.59501774E-03,+94.54485279E-03,+3.41090914E-03,-1.98292438E-03
-6.62000E-06,+58.60081491E-03,+86.55318899E-03,+3.27252220E-03,-2.60579828E-03
-6.61000E-06,+58.84071144E-03,+74.94023716E-03,+3.07456629E-03,-2.62066622E-03
-6.60000E-06,+49.12593853E-03,+64.66693689E-03,+3.21900172E-03,-2.34494690E-03
-6.59000E-06,+35.78264112E-03,+58.75048170E-03,+3.25993451E-03,-1.97873100E-03
-6.58000E-06,+27.92191220E-03,+48.23340284E-03,+3.53108505E-03,-1.91239895E-03
-6.57000E-06,+16.94912416E-03,+36.81240592E-03,+3.47459535E-03,-1.88257188E-03
-6.56000E-06,+17.12973440E-03,+28.25030473E-03,+3.49614647E-03,-1.89368890E-03
-6.55000E-06,+3.38707429E-03,+23.40511098E-03,+3.31251576E-03,-2.02286216E-03
-6.54000E-06,-1.40885870E-03,+15.11584733E-03,+2.93301038E-03,-2.33066165E-03
-6.53000E-06,-8.30287811E-03,+11.77700779E-03,+3.37620800E-03,-2.27453604E-03
-6.52000E-06,-15.41082567E-03,+707.71E-09,+3.53913110E-03,-2.32077633E-03
-6.51000E-06,-22.95360217E-03,-4.65505636E-03,+3.39994136E-03,-1.97714651E-03
-6.50000E-06,-37.96712969E-03,-13.51984553E-03,+3.44761689E-03,-2.52334775E-03
-6.49000E-06,-45.11095808E-03,-19.47821194E-03,+3.49735405E-03,-1.63301315E-03
-6.48000E-06,-47.66716583E-03,-29.55657979E-03,+3.54789175E-03,-1.76620265E-03
-6.47000E-06,-56.57439388E-03,-38.38937019E-03,+3.51784759E-03,-2.02791186E-03
-6.46000E-06,-67.35172184E-03,-47.56434764E-03,+3.26820067E-03,-2.19123372E-03
-6.45000E-06,-78.62893160E-03,-51.97712461E-03,+3.51033975E-03,-1.93350306E-03
-6.44000E-06,-88.64036210E-03,-58.59657274E-03,+3.53174387E-03,-1.76571268E-03
-6.43000E-06,-103.32429101E-03,-63.70054568E-03,+3.56028572E-03,-1.63056029E-03
-6.42000E-06,-112.15775984E-03,-76.72630527E-03,+3.82001922E-03,-1.77246521E-03
-6.41000E-06,-116.04159605E-03,-81.16263845E-03,+3.58958890E-03,-2.22588661E-03
-6.40000E-06,-126.63122807E-03,-92.65486938E-03,+3.17118372E-03,-2.36152520E-03
-6.39000E-06,-132.21902690E-03,-102.13600229E-03,+3.20213848E-03,-2.47833088E-03
-6.38000E-06,-134.96293059E-03,-107.74924183E-03,+3.28559910E-03,-1.89367534E-03
-6.37000E-06,-153.41008788E-03,-111.81730652E-03,+3.35663561E-03,-1.98946283E-03
-6.36000E-06,-155.05687484E-03,-124.85339315E-03,+3.43780619E-03,-1.93045846E-03
-6.35000E-06,-157.99850001E-03,-132.61477136E-03,+3.66590275E-03,-1.67845517E-03
-6.34000E-06,-171.20257074E-03,-138.81586105E-03,+3.81026204E-03,-1.55883255E-03
-6.33000E-06,-178.10220595E-03,-146.60897420E-03,+3.63561436E-03,-1.92573365E-03
-6.32000E-06,-185.65165358E-03,-152.14992442E-03,+3.59575196E-03,-2.16288409E-03
-6.31000E-06,-185.82012765E-03,-156.79845202E-03,+3.47312318E-03,-2.29898099E-03
-6.30000E-06,-204.71172482E-03,-168.50340502E-03,+3.78624827E-03,-1.71449430E-03
-6.29000E-06,-211.74926755E-03,-173.67337307E-03,+3.93945716E-03,-1.86534455E-03
-6.28000E-06,-220.57802513E-03,-180.51421195E-03,+3.91704521E-03,-1.54011572E-03
-6.27000E-06,-226.74937745E-03,-188.36909893E-03,+3.54275913E-03,-1.60043924E-03
-6.26000E-06,-233.51905771E-03,-196.89731685E-03,+3.61103599E-03,-1.98616949E-03
-6.25000E-06,-240.08894355E-03,-202.57990590E-03,+3.43727627E-03,-2.25565413E-03
-6.24000E-06,-241.46342063E-03,-215.96579295E-03,+3.46772523E-03,-2.07165934E-03
-6.23000E-06,-253.54071263E-03,-220.35980033E-03,+3.30733640E-03,-2.19015805E-03
-6.22000E-06,-253.41053155E-03,-233.06361236E-03,+3.59328930E-03,-1.75310992E-03
-6.21000E-06,-258.64668315E-03,-235.29809870E-03,+3.65534278E-03,-2.04571207E-03
-6.20000E-06,-271.51237352E-03,-241.20784508E-03,+3.64979482E-03,-1.97616507E-03
-6.19000E-06,-281.37700167E-03,-251.59576048E-03,+3.30950131E-03,-2.09755836E-03
-6.18000E-06,-285.38212414E-03,-257.53041992E-03,+3.20768267E-03,-2.35828010E-03
-6.17000E-06,-291.63616820E-03,-261.76062677E-03,+3.07322679E-03,-2.83770681E-03
-6.16000E-06,-296.45584587E-03,-276.15750902E-03,+3.29797347E-03,-2.55237278E-03
-6.15000E-06,-309.95529273E-03,-280.29107884E-03,+3.40804546E-03,-2.35248489E-03
-6.14000E-06,-318.27493448E-03,-286.77032036E-03,+3.50969073E-03,-2.29167366E-03
-6.13000E-06,-322.66053699E-03,-297.71804458E-03,+3.31953513E-03,-2.05911235E-03
-6.12000E-06,-329.50446645E-03,-300.93062280E-03,+3.51863003E-03,-2.26262527E-03
-6.11000E-06,-342.63308191E-03,-313.99215014E-03,+3.37345588E-03,-2.27587479E-03
-6.10000E-06,-351.87684352E-03,-322.60008231E-03,+2.81347821E-03,-2.42790022E-03
-6.09000E-06,-356.66120570E-03,-329.17912681E-03,+3.09360348E-03,-2.70410347E-03
-6.08000E-06,-361.99553962E-03,-329.21346235E-03,+3.22904684E-03,-2.49448403E-03
-6.07000E-06,-369.31511624E-03,-344.37232231E-03,+3.21466586E-03,-2.34876564E-03
-6.06000E-06,-369.91894692E-03,-342.70118765E-03,+3.57549889E-03,-2.32246484E-03
-6.05000E-06,-386.00023070E-03,-355.52198929E-03,+3.63487940E-03,-2.07539516E-03
-6.04000E-06,-386.40155328E-03,-356.47403741E-03,+3.71735632E-03,-1.85549919E-03
-6.03000E-06,-396.19268603E-03,-361.81515552E-03,+3.34094529E-03,-2.44760754E-03
-6.02000E-06,-398.73479774E-03,-371.29308478E-03,+3.18214019E-03,-2.54771807E-03
-6.01000E-06,-409.16319215E-03,-378.30695823E-03,+3.26304544E-03,-2.62492744E-03
-6.00000E-06,-414.95677810E-03,-384.15873746E-03,+3.40283294E-03,-2.23832731E-03
-5.99000E-06,-411.36002623E-03,-390.57628053E-03,+3.31792050E-03,-1.98364727E-03
-5.98000E-06,-425.19057930E-03,-397.23183562E-03,+3.60673405E-03,-1.76606244E-03
-5.97000E-06,-425.24605891E-03,-399.69687139E-03,+3.58295923E-03,-2.20821002E-03
-5.96000E-06,-435.36694102E-03,-404.97301202E-03,+3.39620554E-03,-2.38164108E-03
-5.95000E-06,-446.11690608E-03,-410.75106972E-03,+3.04469098E-03,-2.45887608E-03
-5.94000E-06,-446.17736076E-03,-422.51425369E-03,+3.13448125E-03,-2.74806729E-03
-5.93000E-06,-452.36567355E-03,-424.33599739E-03,+3.05954534E-03,-2.33071819E-03
-5.92000E-06,-460.46814581E-03,-436.80703630E-03,+3.63112624E-03,-2.56676356E-03
-5.91000E-06,-467.71739299E-03,-434.67649884E-03,+3.52406944E-03,-2.14860940E-03
-5.90000E-06,-470.75233847E-03,-443.52244303E-03,+3.49112767E-03,-2.06226474E-03
-5.89000E-06,-477.88542523E-03,-450.20999690E-03,+3.30773893E-03,-2.57827256E-03
-5.88000E-06,-482.75790651E-03,-456.69029373E-03,+3.06577172E-03,-2.78041054E-03
-5.87000E-06,-489.90101879E-03,-464.79144683E-03,+3.09877002E-03,-2.93120577E-03
-5.86000E-06,-493.91236010E-03,-468.52821687E-03,+3.04483797E-03,-2.90104703E-03
-5.85000E-06,-500.55072858E-03,-470.40958607E-03,+3.37074447E-03,-2.74952589E-03
-5.84000E-06,-502.67429340E-03,-478.49946988E-03,+3.38172129E-03,-2.07878048E-03
-5.83000E-06,-509.00096600E-03,-477.88870425E-03,+3.30545944E-03,-2.68094978E-03
-5.82000E-06,-512.60095920E-03,-482.86649125E-03,+3.11474529E-03,-2.94194891E-03
-5.81000E-06,-516.96134714E-03,-483.46082406E-03,+2.65417561E-03,-3.42590746E-03
-5.80000E-06,-522.75757139E-03,-490.00884973E-03,+2.57559734E-03,-3.39942575E-03
-5.79000E-06,-526.74068293E-03,-494.93078022E-03,+2.83011908E-03,-3.11138483E-03
-5.78000E-06,-524.61643969E-03,-501.73732126E-03,+2.95269358E-03,-2.87364794E-03
-5.77000E-06,-536.07708644E-03,-505.85426981E-03,+3.12597387E-03,-2.81380233E-03
-5.76000E-06,-537.13055822E-03,-511.95250362E-03,+2.84998017E-03,-3.12458838E-03
-5.75000E-06,-543.87050111E-03,-509.70667261E-03,+2.81988475E-03,-2.91677957E-03
-5.74000E-06,-549.05765577E-03,-514.29968291E-03,+2.61171562E-03,-3.42505341E-03
-5.73000E-06,-547.68404557E-03,-521.21593939E-03,+2.37751254E-03,-3.96116806E-03
-5.72000E-06,-548.00761378E-03,-521.54900547E-03,+2.25373573E-03,-3.67808111E-03
-5.71000E-06,-552.33381694E-03,-525.15717740E-03,+2.67416259E-03,-3.38559203E-03
-5.70000E-06,-553.42867228E-03,-525.97169490E-03,+2.88638791E-03,-2.92537513E-03
-5.69000E-06,-559.35488916E-03,-529.47252585E-03,+2.85326674E-03,-3.09082647E-03
-5.68000E-06,-562.12438433E-03,-533.91715082E-03,+2.91075220E-03,-3.12297600E-03
-5.67000E-06,-562.17360741E-03,-533.50127992E-03,+2.50895548E-03,-3.28568427E-03
-5.66000E-06,-563.11559231E-03,-536.54594941E-03,+2.27677183E-03,-3.58342356E-03
-5.65000E-06,-573.02118944E-03,-543.39440167E-03,+2.38838383E-03,-3.88299760E-03
-5.64000E-06,-569.22328630E-03,-546.40221039E-03,+2.69523730E-03,-3.34879759E-03
-5.63000E-06,-572.31378678E-03,-547.75358353E-03,+2.95355969E-03,-3.34241895E-03
-5.62000E-06,-570.13142564E-03,-548.10918820E-03,+2.36140461E-03,-3.17029649E-03
-5.61000E-06,-572.55149729E-03,-551.30966794E-03,+2.64254374E-03,-3.21898059E-03
-5.60000E-06,-577.60941312E-03,-551.22460173E-03,+2.71462577E-03,-3.34484920E-03
-5.59000E-06,-583.57426220E-03,-554.77525879E-03,+2.61129274E-03,-3.34612613E-03
-5.58000E-06,-583.85882132E-03,-554.55443338E-03,+2.22053691E-03,-3.86051479E-03
-5.57000E-06,-587.81370309E-03,-561.47117982E-03,+2.43716216E-03,-3.69384757E-03
-5.56000E-06,-584.19369652E-03,-554.17353875E-03,+2.36793552E-03,-3.61950264E-03
-5.55000E-06,-593.97355997E-03,-560.03688880E-03,+2.42976513E-03,-3.60891252E-03
-5.54000E-06,-594.71115228E-03,-564.74149904E-03,+2.49947269E-03,-3.53723453E-03
-5.53000E-06,-595.13433503E-03,-565.49066217E-03,+2.12917421E-03,-3.80902806E-03
-5.52000E-06,-597.18293454E-03,-564.74523035E-03,+2.12863299E-03,-3.98732187E-03
-5.51000E-06,-594.29739202E-03,-570.73371103E-03,+1.91306080E-03,-4.23518756E-03
-5.50000E-06,-599.85349360E-03,-563.94805023E-03,+1.87038447E-03,-4.21248691E-03
-5.49000E-06,-602.98831745E-03,-576.03555621E-03,+2.25988447E-03,-4.35496924E-03
-5.48000E-06,-600.76796484E-03,-577.19817808E-03,+2.09319313E-03,-4.28719216E-03
-5.47000E-06,-602.21171604E-03,-573.68728391E-03,+2.32443077E-03,-4.06195626E-03
-5.46000E-06,-601.38739916E-03,-572.58933800E-03,+2.25626774E-03,-3.91924402E-03
-5.45000E-06,-603.15415323E-03,-579.37089059E-03,+2.17335211E-03,-4.00370946E-03
-5.44000E-06,-603.99320688E-03,-572.46982317E-03,+1.91037275E-03,-4.19146270E-03
-5.43000E-06,-603.07820798E-03,-580.08613276E-03,+1.40207026E-03,-4.60551695E-03
-5.42000E-06,-606.45368216E-03,-576.51444471E-03,+1.59392718E-03,-4.85416734E-03
-5.41000E-06,-601.41985020E-03,-578.77226113E-03,+1.75772469E-03,-4.75942838E-03
-5.40000E-06,-600.62553452E-03,-579.85724170E-03,+1.90232972E-03,-4.73927782E-03
-5.39000E-06,-598.95281688E-03,-576.05824556E-03,+1.72966075E-03,-4.49564471E-03
-5.38000E-06,-600.25353472E-03,-572.92330864E-03,+1.98016775E-03,-4.52163721E-03
-5.37000E-06,-598.05089639E-03,-573.55046940E-03,+1.66447975E-03,-4.78939641E-03
-5.36000E-06,-602.00770035E-03,-577.69406474E-03,+1.37586746E-03,-4.82591119E-03
-5.35000E-06,-598.62544198E-03,-570.89197112E-03,+1.83516396E-03,-4.74434260E-03
-5.34000E-06,-600.67366459E-03,-572.70048566E-03,+1.72996981E-03,-4.53998995E-03
-5.33000E-06,-599.33744281E-03,-576.01068084E-03,+1.75178098E-03,-4.49177999E-03
-5.32000E-06,-600.54141055E-03,-571.06542027E-03,+1.95530897E-03,-4.34935871E-03
-5.31000E-06,-595.34042368E-03,-561.69837484E-03,+1.90951644E-03,-4.42293477E-03
-5.30000E-06,-597.94917121E-03,-568.89353694E-03,+1.30196500E-03,-4.92373470E-03
-5.29000E-06,-597.78729288E-03,-567.36505873E-03,+1.51845080E-03,-5.45220734E-03
-5.28000E-06,-593.53646963E-03,-569.55910375E-03,+1.36233903E-03,-5.04026674E-03
-5.27000E-06,-590.22518143E-03,-563.37516300E-03,+1.57238964E-03,-4.88822926E-03
-5.26000E-06,-589.11016197E-03,-561.22449910E-03,+1.75774579E-03,-4.87402241E-03
-5.25000E-06,-589.44590404E-03,-561.22973801E-03,+1.43484620E-03,-4.66986349E-03
-5.24000E-06,-590.08742467E-03,-558.65295154E-03,+1.77065611E-03,-4.95490805E-03
-5.23000E-06,-585.00335201E-03,-556.95942905E-03,+1.90499440E-03,-4.76176214E-03
-5.22000E-06,-578.82698693E-03,-559.58815226E-03,+1.34174524E-03,-5.39164185E-03
-5.21000E-06,-578.28704072E-03,-558.47075833E-03,+1.31823274E-03,-5.52301544E-03
-5.20000E-06,-573.66825049E-03,-549.82449549E-03,+1.07269629E-03,-5.24815169E-03
-5.19000E-06,-572.73075069E-03,-550.97569730E-03,+1.23403716E-03,-5.02729612E-03
-5.18000E-06,-571.35469063E-03,-550.27598339E-03,+1.06674052E-03,-5.20414566E-03
-5.17000E-06,-569.49601078E-03,-545.43229723E-03,+1.39820554E-03,-5.27574601E-03
-5.16000E-06,-566.41538507E-03,-540.90524434E-03,+1.23508720E-03,-5.28439510E-03
-5.15000E-06,-562.66610198E-03,-541.85186511E-03,+1.09247522E-03,-5.36223992E-03
-5.14000E-06,-567.38703197E-03,-531.33026345E-03,+961.66848E-06,-5.77698012E-03
-5.13000E-06,-557.72355508E-03,-528.44328871E-03,+806.81329E-06,-5.70340256E-03
-5.12000E-06,-547.49778184E-03,-528.63102235E-03,+907.66331E-06,-6.02437469E-03
-5.11000E-06,-550.59197593E-03,-524.11109285E-03,+930.56447E-06,-5.84791638E-03
-5.10000E-06,-554.19204451E-03,-520.85468122E-03,+917.87728E-06,-5.75655745E-03
-5.09000E-06,-548.96083030E-03,-525.00483462E-03,+948.58630E-06,-5.75493226E-03
-5.08000E-06,-543.07969059E-03,-515.55302449E-03,+739.52543E-06,-5.90989373E-03
-5.07000E-06,-542.92908155E-03,-514.46223967E-03,+636.81655E-06,-5.94807063E-03
-5.06000E-06,-539.05410247E-03,-508.18626005E-03,+833.45330E-06,-6.05863938E-03
-5.05000E-06,-538.86180835E-03,-506.11753411E-03,+727.03799E-06,-5.70797058E-03
-5.04000E-06,-531.93748623E-03,-503.56622605E-03,+1.01450979E-03,-5.51464451E-03
-5.03000E-06,-529.76296460E-03,-496.19165979E-03,+831.67132E-06,-5.59855741E-03
-5.02000E-06,-520.64207222E-03,-492.51263076E-03,+827.31135E-06,-5.67500092E-03
-5.01000E-06,-516.81292412E-03,-488.92548983E-03,+739.45532E-06,-5.94702210E-03
-5.00000E-06,-511.62818161E-03,-487.05878201E-03,+493.13944E-06,-6.16558235E-03
-4.99000E-06,-506.83616837E-03,-483.49074988E-03,+492.49419E-06,-6.15887655E-03
-4.98000E-06,-507.11895606E-03,-476.45128496E-03,+462.01659E-06,-6.37826899E-03
-4.97000E-06,-499.16023328E-03,-477.55017313E-03,+675.65905E-06,-6.18475221E-03
-4.96000E-06,-492.27740779E-03,-467.42341138E-03,+708.24277E-06,-6.06554719E-03
-4.95000E-06,-486.20857213E-03,-463.89450142E-03,+977.59475E-06,-5.83531060E-03
-4.94000E-06,-479.59963950E-03,-461.82758459E-03,+821.28247E-06,-6.11165707E-03
-4.93000E-06,-474.72565063E-03,-455.94832938E-03,+495.62547E-06,-6.35430497E-03
-4.92000E-06,-473.96755499E-03,-450.40459011E-03,+432.31691E-06,-6.43919329E-03
-4.91000E-06,-465.39731277E-03,-443.72182287E-03,+340.60671E-06,-6.37321854E-03
-4.90000E-06,-459.50256699E-03,-441.01413921E-03,+544.83649E-06,-6.31412371E-03
-4.89000E-06,-458.63200454E-03,-428.29476123E-03,+516.50721E-06,-6.42617970E-03
-4.88000E-06,-450.45648917E-03,-429.46183051E-03,+540.90467E-06,-6.26637658E-03
-4.87000E-06,-440.68702814E-03,-413.66748031E-03,+474.39397E-06,-6.46003658E-03
-4.86000E-06,-439.36524162E-03,-416.40674814E-03,+282.61243E-06,-6.57755083E-03
-4.85000E-06,-427.43573190E-03,-408.45774936E-03,+422.42707E-06,-6.55306066E-03
-4.84000E-06,-419.86325571E-03,-397.86431067E-03,+212.74205E-06,-6.69241171E-03
-4.83000E-06,-420.76521389E-03,-394.27845119E-03,+336.71485E-06,-6.54754963E-03
-4.82000E-06,-415.54805803E-03,-391.30068136E-03,+264.51598E-06,-6.57002716E-03
-4.81000E-06,-411.84535971E-03,-382.34144117E-03,+565.01644E-06,-6.25721189E-03
-4.80000E-06,-400.86107623E-03,-373.57483432E-03,+357.48804E-06,-6.42718904E-03
-4.79000E-06,-400.35648319E-03,-368.23676910E-03,-67.11185E-06,-6.76874968E-03
-4.78000E-06,-393.24529430E-03,-362.55779828E-03,+283.17929E-06,-7.03330071E-03
-4.77000E-06,-381.43831461E-03,-360.71035003E-03,+235.56633E-06,-6.99680403E-03
-4.76000E-06,-376.96625135E-03,-353.33551994E-03,+268.71841E-06,-7.04057714E-03
-4.75000E-06,-376.45084129E-03,-348.96371195E-03,+277.24388E-06,-6.95541217E-03
-4.74000E-06,-363.17195601E-03,-346.48993212E-03,+186.02741E-06,-6.68978622E-03
-4.73000E-06,-362.26566348E-03,-334.71585576E-03,+126.77957E-06,-6.84359288E-03
-4.72000E-06,-354.23872189E-03,-325.34326990E-03,-183.76300E-06,-6.86502414E-03
-4.71000E-06,-341.14915322E-03,-320.27596927E-03,-139.72154E-06,-7.27725419E-03
-4.70000E-06,-331.86951078E-03,-309.15769802E-03,-36.87924E-06,-7.19633914E-03
-4.69000E-06,-326.28442562E-03,-303.63333138E-03,-259.89142E-06,-7.24695373E-03
-4.68000E-06,-320.37113639E-03,-292.72322173E-03,-83.33813E-06,-7.22339902E-03
-4.67000E-06,-312.97693367E-03,-279.35391825E-03,-83.15797E-06,-7.22443851E-03
-4.66000E-06,-302.91371718E-03,-279.36481065E-03,+88.71347E-06,-6.75505240E-03
-4.65000E-06,-295.87432764E-03,-275.73749223E-03,-77.59795E-06,-6.85688235E-03
-4.64000E-06,-292.67648619E-03,-266.86490124E-03,-232.94914E-06,-7.14885282E-03
-4.63000E-06,-281.44039616E-03,-253.91094101E-03,-145.92908E-06,-7.04168447E-03
-4.62000E-06,-271.38833590E-03,-247.52780887E-03,-10.42617E-06,-7.32732906E-03
-4.61000E-06,-266.59515427E-03,-244.82400728E-03,-530.12685E-06,-7.29522702E-03
-4.60000E-06,-254.90188516E-03,-237.70837097E-03,-422.38787E-06,-7.30811924E-03
-4.59000E-06,-247.31222236E-03,-231.02319157E-03,-124.63350E-06,-6.98364571E-03
-4.58000E-06,-245.41264891E-03,-220.73383538E-03,-104.37666E-06,-6.85811783E-03
-4.57000E-06,-239.54895965E-03,-216.17568828E-03,-249.11436E-06,-7.00007627E-03
-4.56000E-06,-231.93724822E-03,-200.54374408E-03,-235.93795E-06,-6.83145671E-03
-4.55000E-06,-229.76366884E-03,-193.45279469E-03,-397.04590E-06,-7.16623920E-03
-4.54000E-06,-222.96123601E-03,-190.95289572E-03,-128.23214E-06,-7.30093026E-03
-4.53000E-06,-213.16034157E-03,-181.91296136E-03,-388.94332E-06,-7.21228501E-03
-4.52000E-06,-207.18539158E-03,-168.94090995E-03,+226.32023E-06,-6.79548015E-03
-4.51000E-06,-196.20325643E-03,-171.23080052E-03,+363.31717E-06,-6.96539850E-03
-4.50000E-06,-179.36572382E-03,-157.38079943E-03,-268.76741E-06,-7.31982348E-03
-4.49000E-06,-177.35338204E-03,-151.58020314E-03,-198.72893E-06,-7.34217060E-03
-4.48000E-06,-168.44728468E-03,-141.64132580E-03,-99.56139E-06,-7.01879536E-03
-4.47000E-06,-165.02168287E-03,-139.85847812E-03,-523.79645E-06,-7.57912882E-03
-4.46000E-06,-155.11322131E-03,-127.26532377E-03,-414.23478E-06,-7.34961361E-03
-4.45000E-06,-150.47747061E-03,-121.75980211E-03,-143.32772E-06,-7.07596348E-03
-4.44000E-06,-145.13224429E-03,-111.05551726E-03,-44.74136E-06,-6.99589721E-03
-4.43000E-06,-131.51038047E-03,-103.09050026E-03,-63.84112E-06,-7.13640609E-03
-4.42000E-06,-130.10963350E-03,-99.59185532E-03,-205.93525E-06,-7.37597849E-03
-4.41000E-06,-120.26927768E-03,-89.73536820E-03,-360.55751E-06,-7.24680599E-03
-4.40000E-06,-106.91346720E-03,-80.13766028E-03,-463.09829E-06,-7.85017609E-03
-4.39000E-06,-100.54846393E-03,-74.37113571E-03,-686.60195E-06,-7.79488117E-03
-4.38000E-06,-95.51666723E-03,-68.71651260E-03,-191.33567E-06,-7.45212575E-03
-4.37000E-06,-83.56861406E-03,-57.22251025E-03,-79.04525E-06,-7.02045221E-03
-4.36000E-06,-76.88215321E-03,-52.77121415E-03,-240.38461E-06,-7.33644173E-03
-4.35000E-06,-64.90858394E-03,-42.97265649E-03,-384.58636E-06,-7.46151131E-03
-4.34000E-06,-56.00169510E-03,-40.51425416E-03,-498.72434E-06,-7.74216650E-03
-4.33000E-06,-48.88002840E-03,-31.27102021E-03,-610.09513E-06,-7.64718180E-03
-4.32000E-06,-38.05649256E-03,-21.95153949E-03,-733.72042E-06,-7.81629057E-03
-4.31000E-06,-33.53852294E-03,-19.31693664E-03,-426.44482E-06,-7.40039102E-03
-4.30000E-06,-21.07426822E-03,-3.15216962E-03,-495.01339E-06,-7.18319892E-03
-4.29000E-06,-11.59494443E-03,+4.67950034E-03,-377.73357E-06,-7.00862586E-03
-4.28000E-06,-2.50394018E-03,+12.15707324E-03,-90.63264E-06,-6.93767905E-03
-4.27000E-06,+5.43563611E-03,+16.03337146E-03,-321.14739E-06,-7.12462120E-03
-4.26000E-06,+12.21428658E-03,+23.98466933E-03,-353.05344E-06,-7.49761375E-03
